Time,AMR_Undiag,AMR_I_Res
569,150,66
570,147,66
571,149,66
572,149,66
573,148,66
574,146,66
575,142,66
576,148,66
577,152,68
578,153,68
579,154,68
580,154,68
581,152,69
582,157,71
583,155,71
584,155,70
585,146,70
586,142,70
587,146,71
588,152,70
589,153,70
590,150,71
591,153,72
592,155,73
593,156,74
594,167,75
595,167,76
596,168,76
597,165,76
598,168,76
599,167,76
600,168,75
601,168,76
602,169,76
603,168,77
604,163,78
605,162,79
606,163,80
607,158,81
608,154,83
609,153,82
610,149,82
611,148,82
612,150,82
613,151,83
614,157,83
615,163,84
616,158,84
617,156,84
618,161,84
619,156,84
620,150,85
621,149,85
622,152,85
623,151,85
624,148,85
625,145,85
626,148,86
627,147,87
628,150,87
629,148,87
630,142,88
631,139,89
632,142,89
633,142,90
634,141,90
635,139,90
636,135,90
637,125,90
638,132,92
639,133,92
640,134,92
641,129,92
642,134,92
643,134,92
644,133,92
645,138,92
646,141,92
647,143,92
648,146,92
649,148,92
650,145,92
651,143,92
652,139,95
653,142,95
654,149,95
655,153,95
656,153,96
657,149,96
658,151,97
659,155,97
660,155,98
661,151,99
662,144,100
663,143,100
664,142,102
665,143,101
666,143,102
667,138,102
668,135,102
669,140,102
670,139,102
671,139,102
672,134,103
673,132,104
674,135,104
675,134,105
676,130,107
677,131,108
678,133,109
679,131,109
680,134,109
681,133,109
682,131,109
683,133,108
684,136,108
685,139,108
686,143,109
687,143,110
688,140,110
689,140,110
690,136,110
691,131,109
692,130,109
693,123,110
694,120,112
695,123,111
696,121,111
697,127,112
698,125,113
699,119,113
700,117,114
701,121,114
702,122,114
703,121,114
704,125,114
705,127,115
706,125,115
707,121,115
708,118,115
709,119,115
710,120,115
711,121,115
712,125,115
713,126,116
714,124,116
715,131,118
716,135,119
717,135,119
718,131,119
719,133,119
720,134,119
721,134,120
722,134,120
723,130,120
724,132,120
725,130,122
726,132,123
727,131,123
728,130,124
729,127,124
730,130,124
731,133,125
732,137,125
733,132,125
734,137,125
735,136,125
736,147,124
737,145,124
738,144,123
739,145,122
740,144,118
741,142,117
742,146,116
743,150,115
744,143,114
745,142,111
746,142,108
747,140,107
748,141,108
749,141,106
750,144,108
751,143,108
752,143,102
753,148,102
754,150,98
755,152,96
756,152,94
757,153,92
758,152,88
759,152,86
760,156,84
761,156,83
762,157,83
763,156,80
764,160,79
765,162,79
766,159,78
767,158,76
768,163,76
769,162,75
770,166,74
771,165,75
772,159,73
773,157,70
774,154,70
775,157,68
776,151,67
777,156,64
778,153,65
779,154,61
780,154,60
781,158,58
782,158,57
783,158,55
784,158,52
785,160,52
786,160,51
787,157,49
788,150,46
789,149,44
790,148,43
791,148,44
792,149,42
793,150,40
794,156,38
795,157,38
796,161,37
797,160,39
798,162,39
799,167,42
800,169,42
801,167,44
802,168,44
803,170,44
804,169,44
805,176,44
806,173,44
807,170,46
808,174,46
809,168,47
810,168,48
811,166,48
812,164,49
813,161,50
814,163,50
815,159,50
816,161,51
817,161,52
818,159,51
819,159,49
820,158,47
821,167,48
822,175,49
823,171,48
824,165,47
825,161,47
826,160,47
827,166,47
828,174,47
829,174,47
830,179,48
831,175,49
832,180,49
833,181,49
834,180,51
835,181,50
836,177,50
837,179,51
838,180,52
839,178,52
840,170,52
841,168,52
842,161,53
843,164,54
844,166,55
845,165,54
846,163,55
847,164,55
848,162,55
849,167,56
850,166,56
851,162,57
852,163,58
853,165,58
854,170,58
855,166,58
856,166,59
857,171,60
858,172,61
859,176,61
860,180,61
861,184,61
862,187,61
863,184,62
864,176,64
865,175,66
866,171,66
867,170,65
868,166,64
869,167,65
870,171,65
871,175,65
872,170,65
873,167,65
874,169,66
875,171,66
876,174,66
877,170,66
878,168,66
879,164,66
880,168,67
881,162,68
882,165,68
883,163,71
884,168,70
885,168,70
886,159,70
887,162,71
888,160,71
889,155,71
890,155,71
891,160,72
892,160,72
893,158,72
894,154,73
895,156,73
896,152,74
897,148,73
898,148,73
899,149,74
900,148,75
901,147,75
902,144,77
903,142,77
904,141,78
905,141,79
906,141,79
907,143,79
908,142,80
909,142,82
910,144,82
911,152,84
912,157,84
913,158,85
914,152,85
915,151,85
916,150,85
917,152,85
918,156,85
919,157,85
920,159,85
921,159,86
922,161,86
923,162,87
924,164,88
925,168,89
926,165,89
927,162,89
928,159,89
929,160,91
930,159,92
931,158,92
932,162,93
933,161,94
934,164,95
935,166,95
936,169,96
937,167,96
938,166,97
939,165,98
940,167,98
941,166,98
942,170,98
943,169,98
944,175,98
945,173,98
946,171,98
947,168,98
948,172,99
949,170,99
950,169,100
951,170,100
952,167,100
953,172,99
954,174,99
955,174,99
956,172,99
957,173,99
958,167,99
959,161,99
960,162,100
961,163,100
962,163,100
963,162,100
964,165,101
965,159,101
966,156,101
967,154,101
968,154,102
969,155,102
970,154,102
971,160,102
972,158,102
973,157,103
974,152,104
975,153,105
976,150,106
977,154,106
978,157,108
979,164,109
980,159,109
981,162,110
982,168,111
983,165,112
984,161,112
985,157,113
986,153,113
987,150,113
988,147,115
989,146,115
990,148,115
991,147,115
992,145,115
993,141,114
994,143,115
995,138,116
996,138,116
997,142,117
998,138,119
999,141,119
1000,137,120
